node,x,y,OPERATOR,LEVEL0 BS,LEVEL1 BS
BS0,-107.0150,-201.1468
BS0,-286.6601,-159.5234
BS0,-36.5716,389.4435
BS0,139.5585,140.1249
BS0,300.5045,53.2885
BS0,254.0607,-414.2416
BS0,-247.2492,-62.1542
BS0,456.4656,-138.4804
BS0,360.5754,-137.5664
BS0,237.3716,-109.6388
BS0,376.6628,121.1273
BS0,-14.0899,-489.6434
BS0,266.6773,-261.3396
BS0,316.2089,308.1476
BS0,17.9202,302.1645
BS0,-162.2649,-122.4764
BS0,244.9235,-243.6296
BS0,-160.6812,-40.5814
BS0,-354.5056,-147.8266
BS0,58.7476,182.5420
BS0,250.5880,-172.5974
BS0,-4.4888,-313.3797
BS0,-57.3814,-474.8540
BS0,216.1317,125.9017
BS0,200.2901,111.4297
BS0,-295.8866,1.2700
BS0,135.2247,361.5271
BS0,11.2152,-470.7030
BS0,363.7130,337.5537
BS0,-209.9914,160.5541
BS0,356.4589,-180.2369
BS0,-105.3080,155.2954
BS0,208.5172,-159.7364
BS0,149.9480,-161.4695
BS0,-6.2253,279.4939
BS0,-51.5003,461.6264
BS0,-484.4322,23.5042
BS0,-215.4221,211.4936
BS0,33.5759,353.6556
BS0,282.4561,-362.5600
BS0,220.9036,291.2222
BS0,-455.2617,-133.1808
BS0,-32.5299,448.2880
BS0,349.7605,-27.9158
BS0,277.8812,-151.0592
BS0,467.8141,70.8484
BS0,186.9905,414.9231
BS0,235.3068,-438.6149
BS0,-36.7930,-230.1859
BS0,376.7361,147.3781
BS0,371.5278,171.5768
BS0,-43.7412,-118.0660
BS0,27.9625,-222.1406
BS0,228.5928,-313.7329
BS0,-353.5457,-74.9268
BS0,-121.2124,282.1376
BS0,-292.7542,-33.7977
BS0,-438.8850,-125.4593
BS0,-146.4981,305.2127
BS0,-354.4518,-225.9982
BS0,-119.3964,-127.6467
BS0,187.2563,-363.4067
BS0,-181.8453,-46.9115
BS0,71.1330,178.3902
BS0,155.0779,298.9324
BS0,-17.8616,-109.6004
BS0,-45.9643,432.4426
BS0,-94.6536,294.1145
BS0,115.8517,-176.5203
BS0,-402.3325,-166.7342
BS0,94.5806,444.1276
BS0,25.0670,256.9411
BS0,131.7361,194.0381
BS0,-489.5818,-39.7373
BS0,74.1185,111.9904
BS0,369.0285,247.4707
BS0,245.7432,-381.3454
BS0,-50.6748,-226.6689
BS0,-404.3317,-47.3336
BS0,390.3548,-74.6040
BS0,-75.7929,-279.7618
BS0,-158.0080,318.9272
BS0,-321.7598,111.3636
BS0,24.9199,-175.8850
BS0,319.2497,-295.1574
BS0,-206.0100,116.1496
BS0,120.1583,-389.1444
BS0,14.4632,275.6118
BS0,-346.2778,26.0442
BS0,-79.8546,181.7855
BS0,-37.6458,-416.2266
BS0,179.6401,449.3665
BS0,225.3521,249.0281
BS0,-195.8610,-341.3201
BS0,-211.9113,-282.0077
BS0,236.6434,-349.6744
BS0,216.4255,-427.5162
BS0,99.7830,206.4995
BS0,-371.8445,-190.7331
BS0,-319.8217,-298.1398
BS0,179.4189,-355.9010
BS0,279.0078,196.0465
BS0,-121.1036,434.8091
BS0,-73.9497,-37.0716
BS0,227.2949,144.1813
BS0,-351.4795,-255.7237
BS0,37.5425,418.7315
BS0,-270.5247,127.2016
BS0,324.2088,215.2375
BS0,-123.3434,-74.4922
BS0,238.9199,159.9810
BS0,48.7760,143.0110
BS0,-42.5820,-386.7813
BS0,25.8037,-331.8152
BS0,-149.0830,-444.0387
BS0,-121.5862,28.3907
BS0,240.7970,192.2396
BS0,-359.9037,71.1110
BS0,305.4740,-271.1129
BS0,253.3947,-143.5749
BS0,69.9365,-365.2290
BS0,253.8057,-359.4113
BS0,211.7038,-267.8554
BS0,-250.8615,405.7525
BS0,-235.9902,-333.5473
BS0,181.6818,-86.0418
BS0,-79.3680,-340.4165
BS0,153.9961,109.6363
BS0,-430.8750,220.6263
BS0,-17.6503,-61.7828
BS0,-30.6560,-299.5472
BS0,-318.8496,-339.6320
BS0,-327.4604,100.9205
BS0,-107.5241,-158.8660
BS0,-97.7348,-247.2843
BS0,202.8780,-229.3184
BS0,86.8589,339.0685
BS0,284.9728,13.3164
BS0,369.9374,-184.2403
BS0,-132.6392,-272.7555
BS0,109.9099,210.1591
BS0,46.4278,-98.4016
BS0,108.2037,63.6076
BS0,-316.2255,8.5732
BS0,90.4817,164.3328
BS0,138.0158,293.4744
BS0,-161.2115,462.6023
BS0,-268.5445,361.4285
BS0,327.3763,-336.3329
BS0,468.7508,-19.0093
BS0,-271.2734,386.2325
BS0,-25.6298,206.8652
BS0,-338.2222,-44.6518
BS0,251.1819,354.8132
BS0,-44.9739,-190.8393
BS0,290.1478,-403.8071
BS0,-102.5324,4.6582
BS0,349.6075,-212.2250
BS0,160.3494,465.0946
BS0,266.7474,265.9596
BS0,-382.0220,247.0015
BS0,-24.1828,256.2504
BS0,70.8693,-244.2519
BS0,-205.2140,-362.7196
BS0,-266.6208,315.4125
BS0,-393.0073,141.2834
BS0,-74.6411,-232.5927
BS0,86.3913,468.5676
BS0,116.6528,361.2462
BS0,-104.3538,43.4546
BS0,333.8885,-81.9855
BS0,390.7270,118.3162
BS0,-480.7758,134.3513
BS0,380.5931,-173.6839
BS0,471.9830,109.7494
BS0,-88.8983,422.0180
BS0,412.9164,278.9906
BS0,-475.9805,-126.7434
BS0,-408.1753,246.6816
BS0,-180.4142,-462.1268
BS0,-14.6697,151.2908
BS0,-239.3535,142.3154
BS0,217.9932,12.8708
BS0,-420.7200,-91.9805
BS0,-243.5425,-308.4671
BS0,-134.6303,-336.6404
BS0,-220.2739,339.4058
BS0,-195.4496,-422.4367
BS0,-184.6370,438.4757
BS0,-46.0557,-15.3971
BS0,313.2716,-6.3753
BS0,-181.0218,-11.4754
BS0,-361.1892,-7.1063
BS0,43.1036,294.8493
BS0,-222.0103,199.0260
BS0,170.9226,-324.2371
BS0,253.2881,-94.2964
BS0,-205.1610,202.0122
BS0,368.9256,-250.0525
BS0,-368.4880,4.1998
BS0,308.6880,-362.5247
BS0,-262.0274,199.2457
BS0,-373.3117,144.1767
BS0,-179.6892,-278.2600
BS0,-153.1653,-88.5880
BS0,-3.8534,-144.1057
BS0,-44.0654,281.0503
BS0,-140.2444,135.2042
BS0,290.5976,363.7598
BS0,94.5647,85.9762
BS0,-115.0695,473.9275
BS0,284.4958,-69.9952
BS0,-92.5015,140.9179
BS0,-142.6294,149.8819
BS0,137.7312,-318.2799
BS0,-263.4495,-292.0612
BS0,103.5281,-122.2538
BS0,-167.4765,-288.2001
BS0,-401.3510,-22.8426
BS0,-103.3957,405.1873
BS0,-50.8622,-316.7117
BS0,61.8362,491.5484
BS0,-205.6398,45.4743
BS0,-344.8284,-182.2882
BS0,449.7354,-203.7366
BS0,-199.1461,-295.4155
BS0,470.1164,149.9984
BS0,145.4386,-431.1200
BS0,172.1291,-367.0792
BS0,310.4118,-29.8099
BS0,343.2844,284.0148
BS0,418.4203,-103.1335
BS0,-32.9699,-142.4800
BS0,283.4581,-167.3255
BS0,-409.3913,-230.9942
BS0,168.8646,-173.9304
BS0,-2.7044,56.6651
BS0,90.9072,357.6564
BS0,22.9999,-378.3108
BS0,-125.1438,421.7164
BS0,-481.6246,-62.3702
BS0,20.3887,-247.6833
BS0,430.8045,89.7321
BS0,-38.6575,215.9199
BS0,-310.0875,-317.4277
BS0,-111.0756,-83.8271
BS0,38.0760,-403.5582
BS0,-445.3794,52.4281
BS0,-331.3174,-197.6269
BS0,364.4148,-111.6193
BS0,179.1313,-276.6347
BS0,263.1022,250.2465
BS0,-480.6539,93.8148
BS0,318.5302,385.1344
BS0,10.9616,85.1611
BS0,348.6356,332.3587
BS0,-174.1730,-344.1072
BS0,437.0036,171.2246
BS0,-35.7919,-356.4269
BS0,386.0338,56.9838
BS0,120.9854,-209.2209
BS0,-4.5747,456.5234
BS0,-233.8478,-196.6992
BS0,-88.5800,344.9591
BS0,62.1386,-55.3463
BS0,-381.8294,-241.9332
BS0,166.7608,114.3327
BS0,419.7297,-8.1219
BS0,-20.2018,-417.2991
BS0,-484.3537,12.3640
BS0,467.8411,34.2851
BS0,-44.3270,405.6705
BS0,435.7433,-31.0649
BS0,444.8523,-43.6361
BS0,-31.7352,-219.6100
BS0,-146.4216,221.5981
BS0,-38.1063,-273.2167
BS0,-230.7668,-21.8247
BS0,-314.1140,-382.4980
BS0,-224.5722,-113.3301
BS0,-77.1490,-372.4856
BS0,-155.1768,-411.0051
BS0,432.8170,-158.3302
BS0,-265.8685,-274.5931
BS0,109.8885,307.0817
BS0,-54.7057,-150.0561
BS0,-308.0996,376.1887
BS0,-331.5418,-303.5046
BS0,-341.9835,-324.1418
BS0,495.6050,-57.3137
BS0,-166.2991,65.1954
BS0,171.0502,438.5815
BS0,-153.8081,-76.7342
BS0,132.0573,8.6488
BS0,-32.1074,-256.6217
BS0,382.7110,279.6374
BS0,-345.5355,-358.7021
BS0,-395.8671,173.4011
BS0,241.9998,-97.1005
BS0,-332.3218,192.8387
BS0,-454.3036,105.3065
BS0,253.5541,373.7382
BS0,369.7395,197.2255
BS0,-453.5533,25.6859
BS0,136.9261,-115.5862
BS0,-173.5435,-370.2508
BS0,-202.4455,447.4169
BS0,149.6607,-119.8267
BS0,140.3770,-374.6586
BS0,-333.4104,-10.8878
BS0,217.4586,-242.4346
BS0,-3.7777,-428.2417
BS0,455.8050,5.4879
BS0,-45.6661,-350.0108
BS0,-493.3297,43.8740
BS0,284.8317,-279.2992
BS0,127.0403,387.0273
BS0,-240.9358,-289.0998
BS0,62.5291,-282.1107
BS0,5.8606,-193.0371
BS0,-182.6195,177.7797
BS0,112.2117,-154.4157
BS0,-354.8376,-238.8152
BS0,-362.2540,137.5166
BS0,-318.8926,-130.9761
BS0,-287.8664,79.2498
BS0,48.2214,131.2038
BS0,98.9754,477.8500
BS0,327.8490,-282.3347
BS0,-311.5147,-46.3021
BS0,1396.9897,65.2235
BS0,1110.3648,-251.0265
BS0,1064.8455,148.1627
BS0,931.2645,-200.6293
BS0,879.8494,-316.5343
BS0,689.5471,-143.0674
BS0,1007.6304,-275.3099
BS0,1157.7864,239.0569
BS0,1062.2230,-171.7237
BS0,1064.6800,-474.4595
BS0,1079.8090,-133.0318
BS0,1265.0368,-64.9384
BS0,550.5760,104.9800
BS0,1435.6649,45.8141
BS0,803.4882,-18.1600
BS0,908.4738,-207.0825
BS0,585.0338,-253.5656
BS0,1137.4397,-6.9806
BS0,635.3553,-43.1968
BS0,648.3049,-279.3218
BS0,559.0640,94.2703
BS0,1223.8725,240.4262
BS0,862.7465,-152.2621
BS0,575.3222,46.6763
BS0,949.0509,17.0101
BS0,1399.7904,-216.6380
BS0,1092.5807,140.6513
BS0,618.5064,177.8037
BS0,1297.6312,59.2858
BS0,1012.8556,-91.0462
BS0,1081.5305,328.9100
BS0,942.7472,-101.0987
BS0,1364.7897,63.2988
BS0,1033.6452,66.5651
BS0,780.5891,-391.9211
BS0,1105.4167,-472.1481
BS0,795.4261,162.6981
BS0,1461.7882,54.7531
BS0,983.3892,-97.5917
BS0,1444.9962,65.8157
BS0,537.3971,-77.3345
BS0,1371.8579,254.7696
BS0,1218.1468,53.3021
BS0,1394.3350,-240.2729
BS0,662.4418,199.4684
BS0,948.8991,194.8984
BS0,836.5825,102.7206
BS0,707.4679,-273.7278
BS0,726.5664,-1.5602
BS0,602.9003,212.0460
BS0,1057.5806,237.4609
BS0,1173.1577,-197.5824
BS0,1442.2593,183.6553
BS0,847.2784,-239.6647
BS0,1329.1281,-158.2879
BS0,679.3204,62.7726
BS0,685.1049,178.5009
BS0,906.7389,31.0920
BS0,769.6886,-102.8200
BS0,1342.2091,170.3051
BS0,1228.5437,-302.9160
BS0,668.7170,225.1275
BS0,841.6766,-431.4560
BS0,1107.4923,404.9394
BS0,898.6646,309.1511
BS0,1058.7814,440.4951
BS0,515.3903,112.9846
BS0,735.6244,-373.5704
BS0,917.4474,-43.5469
BS0,1148.5477,85.4248
BS0,791.5085,437.8599
BS0,755.3531,-294.0664
BS0,1113.9981,235.0723
BS0,950.3403,-63.3576
BS0,1164.7373,-381.8108
BS0,604.4031,233.7967
BS0,1176.5818,278.4829
BS0,826.7050,424.3207
BS0,1135.8733,-471.0687
BS0,861.0706,115.2528
BS0,1004.0613,14.4832
BS0,957.7798,380.9056
BS0,1095.7351,-269.5370
BS0,962.0339,-219.4428
BS0,998.5109,-294.6038
BS0,616.6059,-262.7995
BS0,1080.2352,-252.5895
BS0,860.1624,-444.0227
BS0,1374.6381,-223.6210
BS0,1282.0723,-191.0449
BS0,1264.1564,99.6027
BS0,1315.7528,-318.8748
BS0,918.2380,177.2614
BS0,1416.1936,91.3361
BS0,1304.0798,358.8398
BS0,983.2997,-416.6339
BS0,811.5540,300.3036
BS0,1169.3971,191.0054
BS0,952.0664,161.6884
BS0,975.1459,272.8576
BS0,802.6916,-322.6716
BS0,1427.4674,-40.5085
BS0,572.0103,-65.4902
BS0,1339.7667,-332.4335
BS0,871.8821,320.9328
BS0,1166.7505,346.9501
BS0,811.8411,-78.6918
BS0,705.5785,-249.0427
BS0,619.4815,-69.1177
BS0,732.2883,-155.1925
BS0,1141.9738,-113.3570
BS0,1213.7220,-52.8631
BS0,1385.6245,20.4551
BS0,1308.2853,111.2181
BS0,844.0422,-390.2203
BS0,1244.4352,-253.2951
BS0,765.2748,-214.5186
BS0,1240.9405,254.2800
BS0,669.2620,-241.4994
BS0,1256.4524,-308.2123
BS0,1291.8833,196.7354
BS0,571.2538,79.6803
BS0,537.5731,-187.8254
BS0,758.9338,46.6149
BS0,624.6162,-300.1923
BS0,1324.9543,104.4255
BS0,772.1565,302.9451
BS0,779.5817,-342.6092
BS0,1243.4356,215.9073
BS0,673.9734,-151.1207
BS0,667.3722,186.6198
BS0,918.7732,-166.1803
BS0,1230.0918,341.1498
BS0,1230.7243,-30.6689
BS0,719.4290,-227.6321
BS0,1278.0632,-124.8187
BS0,1179.1382,145.8649
BS0,940.1951,-252.4234
BS0,1213.7175,0.2287
BS0,1310.6838,342.7588
BS0,868.4148,70.6453
BS0,1157.3506,43.4140
BS0,1024.5863,396.5863
BS0,1239.4594,-435.5524
BS0,643.0268,66.0904
BS0,900.2216,236.8723
BS0,882.1928,414.9525
BS0,996.1402,-104.6786
BS0,1205.7268,306.1356
BS0,721.2922,-165.5368
BS0,1197.5738,-196.5888
BS0,857.8031,319.5071
BS0,524.1003,94.0364
BS0,684.7158,211.1766
BS0,1354.4685,-168.9179
BS0,587.3499,-160.2378
BS0,1226.3861,-274.9454
BS0,618.8034,-231.2398
BS0,967.5889,-363.2057
BS0,1270.3055,301.4728
BS0,687.0473,-38.4417
BS0,722.7699,413.8825
BS0,1122.7013,-216.4412
BS0,754.2915,246.5979
BS0,993.5660,123.1576
BS0,1010.6448,-57.5719
BS0,1042.0149,58.6779
BS0,895.0138,-382.2863
BS0,961.6922,287.5992
BS0,1250.6293,421.7662
BS0,1034.5402,-241.4898
BS0,1392.5207,186.0989
BS0,617.1275,-87.9103
BS0,771.8807,-320.6530
BS0,645.3412,-235.4979
BS0,666.0179,173.3746
BS0,1183.4860,-441.8693
BS0,787.9474,358.8349
BS0,825.1962,258.8712
BS0,693.3260,-130.1130
BS0,1303.5756,144.3075
BS0,1187.8622,65.2916
BS0,1101.2427,476.6167
BS0,1031.1687,-357.5740
BS0,1430.4173,-75.6710
BS0,769.8401,69.4783
BS0,563.8457,238.5418
BS0,865.1546,474.2966
BS0,1230.4516,416.2204
BS0,820.2260,-152.1348
BS0,610.2779,156.0689
BS0,759.9368,-56.8664
BS0,1359.4957,85.7721
BS0,1258.5801,261.3868
BS0,778.4541,-31.1214
BS0,968.2335,-70.7453
BS0,960.0785,-142.9982
BS0,715.4568,-307.5042
BS0,1253.9915,355.5112
BS0,1132.2992,-202.4226
BS0,899.6326,203.1922
BS0,1228.9863,273.0586
BS0,1193.8392,146.2908
BS0,1169.5334,330.0644
BS0,1229.2260,406.2675
BS0,896.1690,-341.1265
BS0,1029.2644,-33.8736
BS0,1428.5366,198.3985
BS0,1304.5998,295.9957
BS0,1103.4804,-310.1925
BS0,522.6964,-68.3302
BS0,839.8664,60.0351
BS0,666.2138,301.0089
BS0,850.6464,-216.9563
BS0,1416.4115,-228.6665
BS0,790.9107,-413.2447
BS0,1013.9080,129.6510
BS0,1405.0295,-25.5855
BS0,1118.2542,88.3820
BS0,973.7144,424.1709
BS0,629.7127,-97.0182
BS0,1314.9084,387.7144
BS0,1012.1053,-356.5880
BS0,907.5729,51.4523
BS0,935.9500,-222.0657
BS0,1273.6490,10.2396
BS0,862.3128,381.1388
BS0,571.4749,-95.9244
BS0,1400.9068,45.4849
BS0,1289.3829,76.4947
BS0,1008.5391,260.4104
BS0,839.9773,-193.9796
BS0,1035.6119,-439.9457
BS0,919.8663,-336.3486
BS0,1164.2439,-71.6123
BS0,847.9871,-154.9313
BS0,827.8475,-122.3785
BS0,1076.5832,225.1902
BS0,842.4562,-87.4549
BS0,1065.8985,-378.1645
BS0,1203.4786,-164.4344
BS0,913.6740,-306.9839
BS0,1039.4206,243.6033
BS0,1171.5097,-171.7216
BS0,650.7843,-353.3399
BS0,875.3199,436.1857
BS0,1429.8311,-57.4451
BS0,597.6253,40.1740
BS0,1045.8397,-107.8497
